1.000000000000000000e+00,7.296069261833937336e-01,9.784690917565015411e-01
7.296069261833937336e-01,1.000000000000000000e+00,6.010664204708524583e-01
9.784690917565015411e-01,6.010664204708524583e-01,1.000000000000000000e+00
